Tahun,Bulan,Tanggal,Jam,O3_Concentration_ppb,(%) O3_Concentration_ppb,PGA_Gain,(%) PGA_Gain,Instrument_Gain,(%) Instrument_Gain,Lamp_Current_mA,(%) Lamp_Current_mA,Gas_Pressure_torr,(%) Gas_Pressure_torr,Ambient_Pressure_torr,(%) Ambient_Pressure_torr,Chassis_Temp_C,(%) Chassis_Temp_C,Lamp_Temp_C,(%) Lamp_Temp_C,Status_Code,(%) Status_Code,Operation_State,(%) Operation_State,Units_Code,(%) Units_Code,Filter_Type,(%) Filter_Type
2025,9,26,8,16.9017,100.0,128.0,100.0,1.4168,100.0,9.9189,100.0,636.7518,100.0,652.5478,100.0,33.4768,100.0,50.0004,100.0,2.0,100.0,4.2333,100.0,1.0,100.0,1.0,100.0
2025,9,26,9,17.4246,100.0,128.0,100.0,1.4168,100.0,9.9185,100.0,635.9906,100.0,651.7684,100.0,33.4163,100.0,50.0003,100.0,2.0,100.0,3.9667,100.0,1.0,100.0,1.0,100.0
2025,9,26,10,17.6508,100.0,128.0,100.0,1.4168,100.0,9.9192,100.0,635.4908,100.0,651.2784,100.0,33.4138,100.0,49.9997,100.0,2.0,100.0,3.1,100.0,1.0,100.0,1.0,100.0
2025,9,26,11,17.485,100.0,128.0,100.0,1.4168,100.0,9.9207,100.0,634.9417,100.0,650.6978,100.0,33.3777,100.0,49.9993,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2025,9,26,12,17.9306,100.0,128.0,100.0,1.4168,100.0,9.9219,100.0,634.496,100.0,650.2379,100.0,33.391,100.0,49.9998,100.0,2.0,100.0,3.4,100.0,1.0,100.0,1.0,100.0
2025,9,26,13,16.2493,100.0,128.0,100.0,1.4168,100.0,9.9205,100.0,634.1121,100.0,649.7963,100.0,33.1708,100.0,49.9986,100.0,2.0,100.0,4.2833,100.0,1.0,100.0,1.0,100.0
2025,9,26,14,16.5077,96.6667,128.0,100.0,1.4168,100.0,9.9198,100.0,634.0475,100.0,649.7067,100.0,33.0667,100.0,50.0004,100.0,2.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2025,9,26,15,16.6283,100.0,128.0,100.0,1.4168,100.0,9.9188,100.0,634.3692,100.0,650.0371,100.0,33.0922,100.0,50.0013,100.0,2.0,100.0,3.6333,100.0,1.0,100.0,1.0,100.0
2025,9,26,16,14.5143,100.0,128.0,100.0,1.4168,100.0,9.9216,100.0,634.7477,100.0,650.4427,100.0,33.1415,100.0,50.0,100.0,2.0,100.0,3.05,100.0,1.0,100.0,1.0,100.0
2025,9,26,17,8.3063,95.0,128.0,100.0,1.4168,100.0,9.9223,100.0,635.449,100.0,651.1588,100.0,33.1558,100.0,49.999,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2025,9,26,18,6.5686,98.3333,128.0,100.0,1.4168,100.0,9.9215,100.0,635.9892,100.0,651.7074,100.0,33.1565,100.0,49.9998,100.0,2.0,100.0,3.8667,100.0,1.0,100.0,1.0,100.0
2025,9,26,19,8.2653,100.0,128.0,100.0,1.4168,100.0,9.9191,100.0,636.6283,100.0,652.3562,100.0,33.1665,100.0,49.9993,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2025,9,26,20,7.9916,100.0,128.0,100.0,1.4168,100.0,9.9185,100.0,637.0513,100.0,652.7813,100.0,33.1822,100.0,50.0009,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2025,9,26,21,7.4126,100.0,128.0,100.0,1.4168,100.0,9.9193,100.0,636.9506,100.0,652.6948,100.0,33.1877,100.0,50.0001,100.0,2.0,100.0,3.1833,100.0,1.0,100.0,1.0,100.0
2025,9,26,22,5.7094,100.0,128.0,100.0,1.4168,100.0,9.9216,100.0,636.7771,100.0,652.5381,100.0,33.1935,100.0,49.9999,100.0,2.0,100.0,2.9833,100.0,1.0,100.0,1.0,100.0
2025,9,26,23,4.5127,86.6667,128.0,100.0,1.4168,100.0,9.9218,100.0,636.2015,100.0,651.9583,100.0,33.1957,100.0,49.9996,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2025,9,27,0,4.302,100.0,128.0,100.0,1.4168,100.0,9.9206,100.0,635.9147,100.0,651.6704,100.0,33.2728,100.0,50.0001,100.0,2.0,100.0,4.4167,100.0,1.0,100.0,1.0,100.0
2025,9,27,1,4.8347,100.0,128.0,100.0,1.4168,100.0,9.9182,100.0,635.981,100.0,651.7424,100.0,33.5667,100.0,50.0005,100.0,2.0,100.0,4.15,100.0,1.0,100.0,1.0,100.0
2025,9,27,2,3.7787,98.3333,128.0,100.0,1.4168,100.0,9.9189,100.0,636.0833,100.0,651.8666,100.0,33.5377,100.0,49.9995,100.0,2.0,100.0,3.95,100.0,1.0,100.0,1.0,100.0
2025,9,27,3,3.7405,95.0,128.0,100.0,1.4168,100.0,9.92,100.0,636.2954,100.0,652.0912,100.0,33.4942,100.0,50.0009,100.0,2.0,100.0,3.0167,100.0,1.0,100.0,1.0,100.0
2025,9,27,4,2.5821,100.0,128.0,100.0,1.4168,100.0,9.9221,100.0,636.5624,100.0,652.371,100.0,33.4598,100.0,50.0007,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2025,9,27,5,2.6117,95.0,128.0,100.0,1.4168,100.0,9.9219,100.0,636.9719,100.0,652.7882,100.0,33.4525,100.0,49.9983,100.0,2.0,100.0,3.3833,100.0,1.0,100.0,1.0,100.0
2025,9,27,6,4.573,98.3333,128.0,100.0,1.4168,100.0,9.9199,100.0,637.2253,100.0,653.0315,100.0,33.4543,100.0,49.9998,100.0,2.0,100.0,4.3833,100.0,1.0,100.0,1.0,100.0
2025,9,27,7,4.9209,100.0,128.0,100.0,1.4168,100.0,9.9187,100.0,637.4658,100.0,653.2619,100.0,33.4325,100.0,49.9998,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2025,9,27,8,6.6025,100.0,128.0,100.0,1.4168,100.0,9.9192,100.0,637.465,100.0,653.2523,100.0,33.448,100.0,49.999,100.0,2.0,100.0,3.6333,100.0,1.0,100.0,1.0,100.0
2025,9,27,9,7.6474,98.3333,128.0,100.0,1.4168,100.0,9.922,100.0,637.5312,100.0,653.3288,100.0,33.4143,100.0,50.0007,100.0,2.0,100.0,2.95,100.0,1.0,100.0,1.0,100.0
2025,9,27,10,10.6479,98.3333,128.0,100.0,1.4168,100.0,9.9227,100.0,637.1456,100.0,652.9431,100.0,33.4305,100.0,50.0009,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2025,9,27,11,12.1023,100.0,128.0,100.0,1.4168,100.0,9.9226,100.0,636.5652,100.0,652.3223,100.0,33.4057,100.0,50.001,100.0,2.0,100.0,3.8667,100.0,1.0,100.0,1.0,100.0
2025,9,27,12,12.9135,100.0,128.0,100.0,1.4168,100.0,9.9195,100.0,635.7608,100.0,651.5213,100.0,33.4707,100.0,50.0014,100.0,2.0,100.0,4.2,100.0,1.0,100.0,1.0,100.0
2025,9,27,13,14.845,100.0,128.0,100.0,1.4168,100.0,9.9182,100.0,635.1289,100.0,650.8961,100.0,33.3328,100.0,49.9998,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2025,9,27,14,13.0006,90.0,128.0,98.3333,1.4168,98.3333,9.9189,98.3333,635.0262,98.3333,650.7932,98.3333,33.1842,98.3333,50.0,98.3333,2.0,98.3333,3.339,98.3333,1.0,98.3333,1.0,98.3333
2025,9,27,15,10.3439,78.3333,128.0,100.0,1.4168,100.0,9.9219,100.0,635.3564,100.0,651.1092,100.0,33.1735,100.0,49.9999,100.0,2.0,100.0,2.9833,100.0,1.0,100.0,1.0,100.0
2025,9,27,16,5.7073,96.6667,128.0,100.0,1.4168,100.0,9.9217,100.0,635.8206,100.0,651.5649,100.0,33.1487,100.0,50.0009,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2025,9,27,17,1.9515,100.0,128.0,100.0,1.4168,100.0,9.9213,100.0,636.2326,100.0,651.9798,100.0,33.161,100.0,49.9991,100.0,2.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2025,9,27,18,1.8284,98.3333,128.0,98.3333,1.4168,98.3333,9.9188,98.3333,636.6057,98.3333,652.3597,98.3333,33.1644,98.3333,50.0004,98.3333,2.0,98.3333,4.1017,98.3333,1.0,98.3333,1.0,98.3333
2025,9,27,19,1.162,100.0,128.0,100.0,1.4168,100.0,9.9188,100.0,636.8206,100.0,652.5961,100.0,33.1847,100.0,50.0002,100.0,2.0,100.0,3.9333,100.0,1.0,100.0,1.0,100.0
2025,9,27,20,1.4891,100.0,128.0,100.0,1.4168,100.0,9.9198,100.0,636.9745,100.0,652.7653,100.0,33.1775,100.0,49.9998,100.0,2.0,100.0,3.1333,100.0,1.0,100.0,1.0,100.0
2025,9,27,21,1.0959,100.0,128.0,100.0,1.4168,100.0,9.9217,100.0,636.9962,100.0,652.795,100.0,33.1598,100.0,50.0,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2025,9,27,22,1.1622,100.0,128.0,100.0,1.4168,100.0,9.9219,100.0,636.7386,100.0,652.5331,100.0,33.1605,100.0,50.0008,100.0,2.0,100.0,3.3833,100.0,1.0,100.0,1.0,100.0
2025,9,27,23,0.862,100.0,128.0,100.0,1.4168,100.0,9.9198,100.0,636.3904,100.0,652.1696,100.0,33.1865,100.0,49.9994,100.0,2.0,100.0,4.3833,100.0,1.0,100.0,1.0,100.0
2025,9,28,0,0.5049,100.0,128.0,100.0,1.4168,100.0,9.919,100.0,636.0929,100.0,651.8685,100.0,33.1727,100.0,49.9999,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2025,9,28,1,0.7007,98.3333,128.0,100.0,1.4168,100.0,9.9186,100.0,636.1329,100.0,651.9038,100.0,33.4573,100.0,49.9989,100.0,2.0,100.0,3.6167,100.0,1.0,100.0,1.0,100.0
2025,9,28,2,2.4981,100.0,128.0,100.0,1.4168,100.0,9.9214,100.0,636.173,100.0,651.9597,100.0,33.476,100.0,49.9997,100.0,2.0,100.0,2.95,100.0,1.0,100.0,1.0,100.0
2025,9,28,3,1.469,91.6667,128.0,100.0,1.4168,100.0,9.9219,100.0,636.4581,100.0,652.2523,100.0,33.4673,100.0,49.9999,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2025,9,28,4,0.955,95.0,128.0,100.0,1.4168,100.0,9.9218,100.0,636.5773,100.0,652.3719,100.0,33.4468,100.0,50.0,100.0,2.0,100.0,3.85,100.0,1.0,100.0,1.0,100.0
2025,9,28,5,1.4221,100.0,128.0,100.0,1.4168,100.0,9.9191,100.0,636.9566,100.0,652.7461,100.0,33.4632,100.0,50.0005,100.0,2.0,100.0,4.3167,100.0,1.0,100.0,1.0,100.0
2025,9,28,6,2.345,100.0,128.0,100.0,1.4168,100.0,9.9188,100.0,637.3491,100.0,653.1409,100.0,33.4547,100.0,49.9999,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2025,9,28,7,5.2851,85.0,128.0,100.0,1.4168,100.0,9.9193,100.0,637.7045,100.0,653.5109,100.0,33.4595,100.0,49.9995,100.0,2.0,100.0,3.2833,100.0,1.0,100.0,1.0,100.0
2025,9,28,8,8.0366,86.6667,128.0,100.0,1.4168,100.0,9.9219,100.0,637.619,100.0,653.4588,100.0,33.4363,100.0,50.0005,100.0,2.0,100.0,2.8833,100.0,1.0,100.0,1.0,100.0
2025,9,28,9,12.565,100.0,128.0,100.0,1.4168,100.0,9.9222,100.0,637.2386,100.0,653.0629,100.0,33.3887,100.0,50.0005,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2025,9,28,10,15.3821,98.3333,128.0,100.0,1.4168,100.0,9.9209,100.0,636.5923,100.0,652.4066,100.0,33.3865,100.0,49.9995,100.0,2.0,100.0,4.3167,100.0,1.0,100.0,1.0,100.0
2025,9,28,11,13.2519,100.0,128.0,100.0,1.4168,100.0,9.9184,100.0,636.2536,100.0,652.0192,100.0,33.3708,100.0,50.0006,100.0,2.0,100.0,4.25,100.0,1.0,100.0,1.0,100.0
2025,9,28,12,12.5705,100.0,128.0,100.0,1.4168,100.0,9.9183,100.0,635.6066,100.0,651.3428,100.0,33.3947,100.0,50.001,100.0,2.0,100.0,4.05,100.0,1.0,100.0,1.0,100.0
2025,9,28,13,13.1514,100.0,128.0,100.0,1.4168,100.0,9.9202,100.0,634.9811,100.0,650.7278,100.0,33.1493,100.0,49.9988,100.0,2.0,100.0,3.1333,100.0,1.0,100.0,1.0,100.0
2025,9,28,14,12.9506,81.6667,128.0,100.0,1.4168,100.0,9.9229,100.0,634.6545,100.0,650.3698,100.0,33.0768,100.0,49.9995,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2025,9,28,15,13.5072,100.0,128.0,100.0,1.4168,100.0,9.9229,100.0,634.6487,100.0,650.3419,100.0,33.0893,100.0,50.0001,100.0,2.0,100.0,3.2833,100.0,1.0,100.0,1.0,100.0
2025,9,28,16,7.0451,100.0,128.0,100.0,1.4168,100.0,9.9203,100.0,635.2398,100.0,650.9079,100.0,33.1213,100.0,50.0003,100.0,2.0,100.0,4.3,100.0,1.0,100.0,1.0,100.0
2025,9,28,17,4.8398,86.6667,128.0,100.0,1.4168,100.0,9.9189,100.0,635.6239,100.0,651.3212,100.0,33.1285,100.0,49.9995,100.0,2.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2025,9,28,18,3.271,95.0,128.0,100.0,1.4168,100.0,9.9187,100.0,636.1566,100.0,651.881,100.0,33.132,100.0,49.9995,100.0,2.0,100.0,3.7167,100.0,1.0,100.0,1.0,100.0
2025,9,28,19,2.4181,100.0,128.0,100.0,1.4168,100.0,9.9208,100.0,636.6183,100.0,652.378,100.0,33.1555,100.0,50.0007,100.0,2.0,100.0,3.0667,100.0,1.0,100.0,1.0,100.0
2025,9,28,20,1.9304,100.0,128.0,100.0,1.4168,100.0,9.9221,100.0,637.1156,100.0,652.8869,100.0,33.1587,100.0,49.9998,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2025,9,28,21,1.4992,96.6667,128.0,100.0,1.4168,100.0,9.9219,100.0,637.1644,100.0,652.9311,100.0,33.1608,100.0,50.0003,100.0,2.0,100.0,3.8333,100.0,1.0,100.0,1.0,100.0
2025,9,28,22,1.3333,100.0,128.0,100.0,1.4168,100.0,9.9192,100.0,636.6141,100.0,652.3793,100.0,33.18,100.0,50.0005,100.0,2.0,100.0,4.2333,100.0,1.0,100.0,1.0,100.0
2025,9,28,23,1.1414,100.0,128.0,100.0,1.4168,100.0,9.9184,100.0,636.312,100.0,652.077,100.0,33.1757,100.0,49.9996,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2025,9,29,0,0.7541,96.6667,128.0,100.0,1.4168,100.0,9.9187,100.0,636.0273,100.0,651.8154,100.0,33.2748,100.0,50.0001,100.0,2.0,100.0,3.2667,100.0,1.0,100.0,1.0,100.0
2025,9,29,1,1.7623,96.6667,128.0,100.0,1.4168,100.0,9.9209,100.0,635.7453,100.0,651.5594,100.0,33.63,100.0,49.9992,100.0,2.0,100.0,3.0,100.0,1.0,100.0,1.0,100.0
2025,9,29,2,1.1633,100.0,128.0,100.0,1.4168,100.0,9.9213,100.0,635.8065,100.0,651.6184,100.0,33.5333,100.0,50.0013,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2025,9,29,3,0.9961,100.0,128.0,100.0,1.4168,100.0,9.9213,100.0,636.0155,100.0,651.8176,100.0,33.4775,100.0,49.9992,100.0,2.0,100.0,4.3167,100.0,1.0,100.0,1.0,100.0
2025,9,29,4,1.0358,100.0,128.0,100.0,1.4168,100.0,9.9184,100.0,636.2139,100.0,651.9951,100.0,33.5173,100.0,49.9986,100.0,2.0,100.0,4.25,100.0,1.0,100.0,1.0,100.0
2025,9,29,5,1.1491,86.6667,128.0,100.0,1.4168,100.0,9.9186,100.0,636.542,100.0,652.3208,100.0,33.4753,100.0,50.0005,100.0,2.0,100.0,4.0333,100.0,1.0,100.0,1.0,100.0
2025,9,29,6,4.224,88.3333,128.0,100.0,1.4168,100.0,9.92,100.0,636.9158,100.0,652.705,100.0,33.4662,100.0,49.9992,100.0,2.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2025,9,29,7,6.0806,98.3333,128.0,100.0,1.4168,100.0,9.9221,100.0,637.1136,100.0,652.8882,100.0,33.4442,100.0,50.0003,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2025,9,29,8,12.2946,96.6667,128.0,100.0,1.4168,100.0,9.9224,100.0,636.7458,100.0,652.5464,100.0,33.432,100.0,49.9996,100.0,2.0,100.0,3.2833,100.0,1.0,100.0,1.0,100.0
2025,9,29,9,14.7527,96.6667,128.0,100.0,1.4168,100.0,9.9202,100.0,636.355,100.0,652.1622,100.0,33.408,100.0,49.9989,100.0,2.0,100.0,4.2833,100.0,1.0,100.0,1.0,100.0
2025,9,29,10,14.8349,85.0,128.0,100.0,1.4168,100.0,9.9135,100.0,635.6651,100.0,651.4541,100.0,33.4133,100.0,50.0004,100.0,2.0,100.0,4.35,100.0,1.0,100.0,1.0,100.0
2025,9,29,11,13.7568,100.0,128.0,100.0,1.4168,100.0,9.9215,100.0,634.9818,100.0,650.77,100.0,33.38,100.0,49.9995,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2025,9,29,12,12.3497,100.0,128.0,100.0,1.4168,100.0,9.922,100.0,634.4662,100.0,650.1979,100.0,33.3647,100.0,49.9994,100.0,2.0,100.0,3.5167,100.0,1.0,100.0,1.0,100.0
2025,9,29,13,12.8032,68.3333,128.0,100.0,1.4168,100.0,9.9204,100.0,634.0799,100.0,649.7918,100.0,33.1175,100.0,49.9993,100.0,2.0,100.0,4.2667,100.0,1.0,100.0,1.0,100.0
2025,9,29,14,13.2144,91.6667,128.0,100.0,1.4168,100.0,9.9198,100.0,634.0663,100.0,649.7655,100.0,33.077,100.0,49.9989,100.0,2.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2025,9,29,15,13.215,100.0,128.0,100.0,1.4168,100.0,9.9196,100.0,634.5838,100.0,650.2774,100.0,33.0913,100.0,49.9998,100.0,2.0,100.0,3.55,100.0,1.0,100.0,1.0,100.0
2025,9,29,16,10.2254,93.3333,128.0,100.0,1.4168,100.0,9.9222,100.0,635.0811,100.0,650.8074,100.0,33.0858,100.0,50.0005,100.0,2.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2025,9,29,17,4.1698,98.3333,128.0,100.0,1.4168,100.0,9.9222,100.0,635.6979,100.0,651.4149,100.0,33.1032,100.0,50.0009,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2025,9,29,18,2.1293,100.0,128.0,100.0,1.4168,100.0,9.9223,100.0,636.0284,100.0,651.7463,100.0,33.115,100.0,50.0005,100.0,2.0,100.0,3.9833,100.0,1.0,100.0,1.0,100.0
2025,9,29,19,4.9166,95.0,128.0,100.0,1.4168,100.0,9.9191,100.0,636.5798,100.0,652.31,100.0,33.1392,100.0,49.9991,100.0,2.0,100.0,4.2,100.0,1.0,100.0,1.0,100.0
2025,9,29,20,3.4857,91.6667,128.0,100.0,1.4168,100.0,9.9186,100.0,636.9864,100.0,652.7305,100.0,33.1528,100.0,50.0015,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2025,9,29,21,2.3247,91.6667,128.0,100.0,1.4168,100.0,9.9197,100.0,636.8878,100.0,652.6475,100.0,33.149,100.0,50.0005,100.0,2.0,100.0,3.1,100.0,1.0,100.0,1.0,100.0
2025,9,29,22,2.985,98.3333,128.0,100.0,1.4168,100.0,9.9218,100.0,636.3919,100.0,652.1678,100.0,33.1578,100.0,49.9992,100.0,2.0,100.0,2.9667,100.0,1.0,100.0,1.0,100.0
2025,9,29,23,2.0473,100.0,128.0,100.0,1.4168,100.0,9.9217,100.0,635.999,100.0,651.7724,100.0,33.1752,100.0,49.9998,100.0,2.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2025,9,30,0,2.3452,88.3333,128.0,100.0,1.4168,100.0,9.9205,100.0,635.773,100.0,651.5467,100.0,33.1737,100.0,50.0003,100.0,2.0,100.0,4.4167,100.0,1.0,100.0,1.0,100.0
2025,9,30,1,1.5994,100.0,128.0,100.0,1.4168,100.0,9.9177,100.0,635.6998,100.0,651.4881,100.0,33.5607,100.0,50.0009,100.0,2.0,100.0,4.1333,100.0,1.0,100.0,1.0,100.0
2025,9,30,2,1.5299,95.0,128.0,100.0,1.4168,100.0,9.9188,100.0,635.7464,100.0,651.5291,100.0,33.563,100.0,49.9996,100.0,2.0,100.0,3.8667,100.0,1.0,100.0,1.0,100.0
2025,9,30,3,3.0775,100.0,128.0,100.0,1.4168,100.0,9.9203,100.0,635.8541,100.0,651.644,100.0,33.5293,100.0,49.9988,100.0,2.0,100.0,3.0,100.0,1.0,100.0,1.0,100.0
2025,9,30,4,2.9749,98.3333,128.0,100.0,1.4168,100.0,9.9217,100.0,636.2039,100.0,652.0105,100.0,33.5133,100.0,49.9988,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2025,9,30,5,3.8654,86.6667,128.0,100.0,1.4168,100.0,9.9218,100.0,636.6815,100.0,652.4796,100.0,33.4593,100.0,50.0,100.0,2.0,100.0,3.5,100.0,1.0,100.0,1.0,100.0
2025,9,30,6,9.1735,90.0,128.0,100.0,1.4168,100.0,9.9197,100.0,637.0243,100.0,652.8139,100.0,33.4488,100.0,50.0006,100.0,2.0,100.0,4.3667,100.0,1.0,100.0,1.0,100.0
2025,9,30,7,11.964,91.6667,128.0,100.0,1.4168,100.0,9.9198,100.0,637.1065,100.0,652.8858,100.0,33.4183,100.0,49.9994,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2025,9,30,8,13.5937,93.3333,128.0,100.0,1.4168,100.0,9.9188,100.0,636.7653,100.0,652.5902,100.0,33.4275,100.0,50.0005,100.0,2.0,100.0,3.5333,100.0,1.0,100.0,1.0,100.0
2025,9,30,9,13.8182,100.0,128.0,100.0,1.4168,100.0,9.9212,100.0,636.2229,100.0,652.0533,100.0,33.4427,100.0,49.9999,100.0,2.0,100.0,2.9333,100.0,1.0,100.0,1.0,100.0
2025,9,30,10,14.8593,100.0,128.0,100.0,1.4168,100.0,9.921,100.0,635.566,100.0,651.4069,100.0,33.4278,100.0,49.9999,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2025,9,30,11,16.8117,100.0,128.0,100.0,1.4168,100.0,9.9208,100.0,634.8267,100.0,650.6805,100.0,33.4148,100.0,50.0002,100.0,2.0,100.0,3.9833,100.0,1.0,100.0,1.0,100.0
2025,9,30,12,17.1316,95.0,128.0,100.0,1.4168,100.0,9.9184,100.0,634.19,100.0,650.0153,100.0,33.3785,100.0,49.9991,100.0,2.0,100.0,4.1833,100.0,1.0,100.0,1.0,100.0
2025,9,30,13,17.7044,100.0,128.0,100.0,1.4168,100.0,9.9195,100.0,633.6202,100.0,649.4133,100.0,33.1532,100.0,49.9982,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2025,9,30,14,16.8698,100.0,128.0,100.0,1.4168,100.0,9.9212,100.0,633.499,100.0,649.2582,100.0,33.0003,100.0,49.9993,100.0,2.0,100.0,3.2167,100.0,1.0,100.0,1.0,100.0
2025,9,30,15,15.4403,100.0,128.0,100.0,1.4168,100.0,9.924,100.0,633.9061,100.0,649.6444,100.0,32.9812,100.0,50.0003,100.0,2.0,100.0,2.9667,100.0,1.0,100.0,1.0,100.0
2025,9,30,16,12.0793,98.3333,128.0,100.0,1.4168,100.0,9.9239,100.0,634.5469,100.0,650.2314,100.0,32.9823,100.0,49.9996,100.0,2.0,100.0,2.9333,100.0,1.0,100.0,1.0,100.0
2025,9,30,17,11.2553,100.0,128.0,100.0,1.4168,100.0,9.9224,100.0,634.9423,100.0,650.6202,100.0,33.0108,100.0,49.9997,100.0,2.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2025,9,30,18,6.1377,90.0,128.0,100.0,1.4168,100.0,9.9197,100.0,635.4998,100.0,651.2012,100.0,33.0522,100.0,50.0003,100.0,2.0,100.0,4.1333,100.0,1.0,100.0,1.0,100.0
2025,9,30,19,6.8539,100.0,128.0,100.0,1.4168,100.0,9.9197,100.0,635.9498,100.0,651.6737,100.0,33.056,100.0,50.0006,100.0,2.0,100.0,3.85,100.0,1.0,100.0,1.0,100.0
2025,9,30,20,7.91,100.0,128.0,100.0,1.4168,100.0,9.9214,100.0,636.2644,100.0,652.0122,100.0,33.0807,100.0,50.0013,100.0,2.0,100.0,3.1167,100.0,1.0,100.0,1.0,100.0
2025,9,30,21,7.9054,96.6667,128.0,100.0,1.4168,100.0,9.9228,100.0,636.4964,100.0,652.2585,100.0,33.0817,100.0,49.9995,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2025,9,30,22,5.9356,100.0,128.0,100.0,1.4168,100.0,9.9226,100.0,636.3105,100.0,652.0713,100.0,33.1122,100.0,50.0001,100.0,2.0,100.0,3.5,100.0,1.0,100.0,1.0,100.0
2025,9,30,23,4.9276,96.6667,128.0,100.0,1.4168,100.0,9.9204,100.0,636.0408,100.0,651.8044,100.0,33.115,100.0,50.0015,100.0,2.0,100.0,4.2833,100.0,1.0,100.0,1.0,100.0
2025,10,1,0,3.7842,98.3333,128.0,100.0,1.4168,100.0,9.9191,100.0,635.9591,100.0,651.7388,100.0,33.088,100.0,50.0013,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2025,10,1,1,3.2989,93.3333,128.0,100.0,1.4168,100.0,9.9178,100.0,635.7868,100.0,651.5799,100.0,33.5257,100.0,50.002,100.0,2.0,100.0,3.5333,100.0,1.0,100.0,1.0,100.0
2025,10,1,2,3.0548,100.0,128.0,100.0,1.4168,100.0,9.9212,100.0,635.7899,100.0,651.604,100.0,33.5355,100.0,49.9984,100.0,2.0,100.0,2.9333,100.0,1.0,100.0,1.0,100.0
2025,10,1,3,2.9193,100.0,128.0,100.0,1.4168,100.0,9.9215,100.0,636.0832,100.0,651.887,100.0,33.5027,100.0,50.0016,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2025,10,1,4,1.5577,100.0,128.0,100.0,1.4168,100.0,9.9213,100.0,636.5264,100.0,652.3308,100.0,33.4895,100.0,49.9998,100.0,2.0,100.0,3.9667,100.0,1.0,100.0,1.0,100.0
2025,10,1,5,2.3816,100.0,128.0,100.0,1.4168,100.0,9.9186,100.0,636.7215,100.0,652.5208,100.0,33.4987,100.0,49.9989,100.0,2.0,100.0,4.3,100.0,1.0,100.0,1.0,100.0
2025,10,1,6,11.0111,95.0,128.0,100.0,1.4168,100.0,9.9192,100.0,636.9145,100.0,652.7126,100.0,33.4685,100.0,50.0007,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2025,10,1,7,14.8886,96.6667,128.0,100.0,1.4168,100.0,9.9192,100.0,637.0303,100.0,652.8564,100.0,33.479,100.0,49.9993,100.0,2.0,100.0,3.2,100.0,1.0,100.0,1.0,100.0
2025,10,1,8,18.1913,88.3333,128.0,100.0,1.4168,100.0,9.922,100.0,636.6355,100.0,652.4704,100.0,33.4352,100.0,49.9991,100.0,2.0,100.0,2.8667,100.0,1.0,100.0,1.0,100.0
